"municipality","1991","2000","2010","Total"
"412110 QUINTA DO SOL",88.40,60.60,25.12,59.00
"412120 QUITANDINHA",88.23,66.16,43.08,64.49
"412125 RAMILANDIA",...,75.38,44.17,57.91
"412130 RANCHO ALEGRE",80.37,55.62,29.76,56.24
"412135 RANCHO ALEGRE D'OESTE",...,64.90,32.24,49.25
"412140 REALEZA",76.11,46.55,18.51,47.34
"412150 REBOUCAS",89.14,66.44,46.68,66.38
"412160 RENASCENCA",78.61,56.70,29.30,55.57
"412170 RESERVA",92.09,69.49,46.40,68.58
"412175 RESERVA DO IGUACU",...,63.15,54.21,58.37
"412180 RIBEIRAO CLARO",82.02,50.95,32.19,55.47
"412190 RIBEIRAO DO PINHAL",85.74,66.22,34.36,62.01
"412200 RIO AZUL",85.94,64.54,36.36,61.10
"412210 RIO BOM",85.17,64.52,34.10,63.16
"412215 RIO BONITO DO IGUACU",...,76.38,49.61,62.11
"412217 RIO BRANCO DO IVAI",...,82.87,52.62,67.53
"412220 RIO BRANCO DO SUL",85.11,58.62,31.76,59.99
"412230 RIO NEGRO",65.00,43.82,23.47,42.76
"412240 ROLANDIA",66.02,34.35,15.01,35.93
"412250 RONCADOR",86.24,69.65,43.21,69.26
"412260 RONDON",81.62,48.07,10.97,45.70
"412265 ROSARIO DO IVAI",90.11,73.78,45.68,73.75
"412270 SABAUDIA",77.93,43.41,18.53,45.18
"412280 SALGADO FILHO",89.12,66.01,30.42,72.57
"412290 SALTO DO ITARARE",91.78,67.73,35.73,66.73
"412300 SALTO DO LONTRA",86.76,58.13,24.26,56.37
"412310 SANTA AMELIA",74.85,66.17,31.60,58.99
"412320 SANTA CECILIA DO PAVAO",81.42,66.25,32.25,66.40
"412330 SANTA CRUZ DE MONTE CASTELO",86.71,57.69,21.54,57.71
"412340 SANTA FE",80.29,45.63,13.71,44.46
"412350 SANTA HELENA",72.59,49.32,22.48,45.93
"412360 SANTA INES",84.83,53.54,24.08,55.31
"412370 SANTA ISABEL DO IVAI",85.16,54.76,21.48,57.70
"412380 SANTA IZABEL DO OESTE",87.32,58.63,32.30,57.81
"412382 SANTA LUCIA",...,55.94,27.29,41.73
"412385 SANTA MARIA DO OESTE",...,76.48,55.30,66.56
"412390 SANTA MARIANA",75.77,53.55,28.10,53.68
"412395 SANTA MONICA",...,68.68,26.79,46.60
"412400 SANTANA DO ITARARE",88.66,64.13,42.33,66.14
"412402 SANTA TEREZA DO OESTE",82.92,51.44,28.49,49.61
"412405 SANTA TEREZINHA DE ITAIPU",68.49,41.59,23.86,41.52
"412410 SANTO ANTONIO DA PLATINA",75.62,48.22,24.71,48.65
"412420 SANTO ANTONIO DO CAIUA",85.70,58.65,30.02,59.35
"412430 SANTO ANTONIO DO PARAISO",78.74,57.82,32.70,56.57
"412440 SANTO ANTONIO DO SUDOESTE",84.97,61.12,34.90,60.79
"412450 SANTO INACIO",75.94,50.16,18.85,48.74
"412460 SAO CARLOS DO IVAI",73.42,43.97,17.20,42.65
"412470 SAO JERONIMO DA SERRA",87.39,71.39,52.44,71.16
"412480 SAO JOAO",83.29,53.51,24.72,55.93
"412490 SAO JOAO DO CAIUA",85.22,63.67,32.96,60.77
"412500 SAO JOAO DO IVAI",81.27,56.22,30.62,58.78
"412510 SAO JOAO DO TRIUNFO",88.32,73.81,41.76,66.57
"412520 SAO JORGE D'OESTE",87.56,51.13,28.96,57.11
"412530 SAO JORGE DO IVAI",73.47,41.75,13.06,43.67
"412535 SAO JORGE DO PATROCINIO",90.35,64.67,16.02,61.76
"412540 SAO JOSE DA BOA VISTA",85.89,69.05,36.74,65.78
"412545 SAO JOSE DAS PALMEIRAS",82.25,64.21,28.87,60.38
"412550 SAO JOSE DOS PINHAIS",57.87,31.27,13.99,29.13
"412555 SAO MANOEL DO PARANA",...,50.24,12.49,31.25
"412560 SAO MATEUS DO SUL",80.23,55.55,28.41,52.69
"412570 SAO MIGUEL DO IGUACU",69.79,51.59,29.42,49.81
"412575 SAO PEDRO DO IGUACU",...,61.76,29.56,46.55
"412580 SAO PEDRO DO IVAI",80.35,53.88,16.54,49.21
"412590 SAO PEDRO DO PARANA",91.37,50.22,24.57,58.30
"412600 SAO SEBASTIAO DA AMOREIRA",82.90,56.93,23.27,53.25
"412610 SAO TOME",82.52,59.16,16.46,51.67
"412620 SAPOPEMA",87.19,68.89,38.50,65.62
"412625 SARANDI",76.56,44.87,22.22,43.05
"412627 SAUDADE DO IGUACU",...,55.64,30.45,42.49
"412630 SENGES",85.95,60.54,46.62,62.93
"412635 SERRANOPOLIS DO IGUACU",...,49.48,12.25,31.12
"412640 SERTANEJA",71.53,50.39,25.54,50.21
"412650 SERTANOPOLIS",67.10,40.76,16.97,40.70
"412660 SIQUEIRA CAMPOS",80.08,52.65,25.47,50.21
"412665 SULINA",91.58,64.04,32.77,66.83
"412667 TAMARANA",...,62.64,48.99,54.82
"412670 TAMBOARA",88.59,47.04,18.82,51.26
"412680 TAPEJARA",80.06,52.49,20.72,49.01
"412690 TAPIRA",88.95,57.80,23.67,60.14
"412700 TEIXEIRA SOARES",87.29,57.23,38.23,63.48
"412710 TELEMACO BORBA",65.99,43.94,24.45,44.10
"412720 TERRA BOA",82.42,49.21,13.67,47.09
"412730 TERRA RICA",79.03,51.85,17.08,47.97
"412740 TERRA ROXA",84.83,50.57,22.01,54.18
"412750 TIBAGI",89.62,69.48,42.61,68.01
"412760 TIJUCAS DO SUL",79.76,59.47,33.88,54.06
"412770 TOLEDO",65.10,33.76,14.24,35.61
"412780 TOMAZINA",87.75,63.81,37.27,65.34
"412785 TRES BARRAS DO PARANA",86.42,62.53,39.55,64.32
"412788 TUNAS DO PARANA",...,64.95,52.30,56.80
"412790 TUNEIRAS DO OESTE",89.47,59.83,31.43,62.95
"412795 TUPASSI",76.77,50.05,20.78,49.75
"412796 TURVO",88.35,73.03,42.88,68.22
"412800 UBIRATA",75.83,56.95,26.95,54.61
"412810 UMUARAMA",66.66,35.36,16.10,39.33
"412820 UNIAO DA VITORIA",70.20,42.02,25.75,44.57
"412830 UNIFLOR",78.25,54.01,15.20,49.73
"412840 URAI",72.98,51.79,29.06,52.25
"412850 WENCESLAU BRAZ",75.14,58.16,36.77,56.18
"412853 VENTANIA",...,68.05,43.92,54.66
"412855 VERA CRUZ DO OESTE",80.96,62.01,36.86,61.21
"412860 VERE",86.20,48.09,24.61,55.47
"412862 ALTO PARAISO",...,64.85,41.85,54.44
"412863 DOUTOR ULYSSES",...,83.22,64.37,73.91
"412865 VIRMOND",...,59.75,32.00,46.01
"412870 VITORINO",74.93,48.68,25.38,49.62
"412880 XAMBRE",91.35,62.69,24.86,63.36
"420005 ABDON BATISTA",87.80,64.39,40.45,65.87
"420010 ABELARDO LUZ",81.98,63.51,37.35,60.38
"420020 AGROLANDIA",75.63,42.99,10.86,39.05
"420030 AGRONOMICA",79.42,33.48,11.64,37.72
"420040 AGUA DOCE",81.12,45.87,30.92,52.34
"420050 AGUAS DE CHAPECO",84.54,46.37,22.05,51.38
"420055 AGUAS FRIAS",...,47.80,13.02,30.70
"420060 AGUAS MORNAS",75.51,33.82,6.79,36.01
"420070 ALFREDO WAGNER",73.08,45.02,33.00,49.72
"420075 ALTO BELA VISTA",...,34.20,19.49,26.99
"420080 ANCHIETA",85.55,61.35,23.74,60.75
"420090 ANGELINA",82.58,52.54,32.63,55.46
"420100 ANITA GARIBALDI",90.97,64.46,41.15,67.33
"420110 ANITAPOLIS",81.26,43.59,23.02,49.59
"420120 ANTONIO CARLOS",72.53,22.05,7.34,30.41
"420125 APIUNA",71.52,36.69,11.50,37.42
"420127 ARABUTA",...,31.17,20.07,25.60
"420130 ARAQUARI",71.63,51.96,21.94,45.17
"420140 ARARANGUA",64.84,34.38,13.92,35.65
"420150 ARMAZEM",78.44,34.25,8.45,36.80
"420160 ARROIO TRINTA",70.52,34.47,5.70,35.96
"420165 ARVOREDO",...,50.63,13.71,32.35
"420170 ASCURRA",55.35,23.17,9.47,27.62
"420180 ATALANTA",76.07,35.71,21.81,45.59
"420190 AURORA",64.86,32.39,14.57,37.75
"420195 BALNEARIO ARROIO DO SILVA",...,40.02,22.12,28.99
"420200 BALNEARIO CAMBORIU",38.70,17.55,6.14,15.69
"420205 BALNEARIO BARRA DO SUL",...,44.68,19.41,29.94
"420207 BALNEARIO GAIVOTA",...,51.47,18.22,31.49
"420208 BANDEIRANTE",...,68.28,26.61,48.38
"420209 BARRA BONITA",...,55.10,21.91,39.38
"420210 BARRA VELHA",68.90,41.48,17.30,37.85
"420213 BELA VISTA DO TOLDO",...,70.73,47.28,58.65
"420215 BELMONTE",...,57.77,26.94,42.28
"420220 BENEDITO NOVO",56.95,23.63,11.57,27.98
"420230 BIGUACU",63.23,32.12,13.95,31.44
"420240 BLUMENAU",29.80,14.47,5.91,15.17
"420243 BOCAINA DO SUL",...,64.26,40.73,51.88
"420245 BOMBINHAS",...,35.69,12.05,20.96
"420250 BOM JARDIM DA SERRA",80.09,66.62,37.39,60.90
"420253 BOM JESUS",...,61.15,27.44,42.40
"420257 BOM JESUS DO OESTE",...,61.97,13.24,37.72
"420260 BOM RETIRO",83.52,50.69,27.59,51.54
"420270 BOTUVERA",66.75,21.80,3.84,30.68
"420280 BRACO DO NORTE",69.29,31.56,8.57,30.95
"420285 BRACO DO TROMBUDO",...,32.88,7.77,19.73
"420287 BRUNOPOLIS",...,63.71,42.54,53.94
"420290 BRUSQUE",33.28,13.02,6.16,14.80
"420300 CACADOR",68.46,40.31,23.44,41.57
"420310 CAIBI",70.21,40.71,17.14,40.59
"420315 CALMON",...,83.59,48.57,66.27
"420320 CAMBORIU",61.09,36.98,12.78,30.06
"420325 CAPAO ALTO",...,62.43,38.12,50.78
"420330 CAMPO ALEGRE",79.16,43.98,26.82,48.34
"420340 CAMPO BELO DO SUL",91.11,64.33,41.24,70.10
"420350 CAMPO ERE",90.43,62.24,32.39,71.80
"420360 CAMPOS NOVOS",79.54,49.26,21.17,52.58
"420370 CANELINHA",70.41,30.46,25.84,39.97
"420380 CANOINHAS",80.17,52.81,27.59,53.80
"420390 CAPINZAL",70.87,35.55,12.93,35.65
"420395 CAPIVARI DE BAIXO",...,37.19,13.03,24.19
"420400 CATANDUVAS",75.74,47.26,20.50,49.97
"420410 CAXAMBU DO SUL",85.99,51.92,27.03,61.70
"420415 CELSO RAMOS",90.22,66.88,36.65,66.11
"420417 CERRO NEGRO",...,72.12,49.15,61.32
"420419 CHAPADAO DO LAGEADO",...,55.49,35.21,44.98
"420420 CHAPECO",64.48,34.76,11.42,33.24
"420425 COCAL DO SUL",...,22.93,9.87,16.07
"420430 CONCORDIA",61.14,25.43,10.83,31.64
"420435 CORDILHEIRA ALTA",...,40.21,11.66,24.48
"420440 CORONEL FREITAS",79.28,42.63,12.42,46.29
"420445 CORONEL MARTINS",...,49.01,36.42,42.59
"420450 CORUPA",51.37,24.41,11.62,27.13
"420455 CORREIA PINTO",69.81,51.91,30.25,51.63
"420460 CRICIUMA",49.55,23.13,9.89,25.70
"420470 CUNHA PORA",78.89,34.70,9.99,41.09
"420475 CUNHATAI",...,37.21,9.62,23.23
"420480 CURITIBANOS",76.59,46.49,28.38,51.41
"420490 DESCANSO",83.00,44.76,15.41,55.31
"420500 DIONISIO CERQUEIRA",84.77,62.61,35.09,59.90
"420510 DONA EMMA",86.52,46.21,12.44,48.02
"420515 DOUTOR PEDRINHO",64.65,25.43,8.92,31.24
"420517 ENTRE RIOS",...,82.43,41.54,60.92
"420519 ERMO",...,44.31,19.86,32.14
"420520 ERVAL VELHO",73.79,40.59,15.07,43.17
"420530 FAXINAL DOS GUEDES",75.06,42.67,16.18,43.02
"420535 FLOR DO SERTAO",...,59.74,21.40,40.68
"420540 FLORIANOPOLIS",34.46,16.09,7.83,17.14
"420543 FORMOSA DO SUL",...,49.16,18.91,34.31
"420545 FORQUILHINHA",63.41,30.47,11.23,30.94
"420550 FRAIBURGO",67.94,45.66,27.94,45.30
"420555 FREI ROGERIO",...,63.91,41.92,53.64
"420560 GALVAO",83.09,49.66,26.19,59.39
"420570 GAROPABA",81.83,40.22,16.59,38.92
"420580 GARUVA",74.22,49.64,20.58,43.30
"420590 GASPAR",38.70,16.41,10.00,19.32
"420600 GOVERNADOR CELSO RAMOS",64.54,35.73,15.71,36.07
"420610 GRAO PARA",69.82,26.83,10.05,33.79
"420620 GRAVATAL",77.86,33.89,12.65,38.34
"420630 GUABIRUBA",46.90,18.66,9.84,21.45
"420640 GUARACIABA",85.99,44.22,14.44,49.87
"420650 GUARAMIRIM",46.46,24.64,19.48,27.15
"420660 GUARUJA DO SUL",83.12,51.06,12.02,48.20
"420665 GUATAMBU",...,65.78,20.02,42.72
"420670 HERVAL D'OESTE",64.51,37.33,15.07,37.46
"420675 IBIAM",...,40.79,19.38,29.96
"420680 IBICARE",79.61,36.59,16.91,46.06
"420690 IBIRAMA",62.01,24.01,7.90,28.83
"420700 ICARA",69.46,33.82,13.76,35.00
"420710 ILHOTA",60.96,29.90,13.93,32.82
"420720 IMARUI",88.11,56.79,35.12,61.79
"420730 IMBITUBA",74.98,37.26,17.21,40.31
"420740 IMBUIA",52.61,34.40,28.78,37.33
"420750 INDAIAL",41.97,18.93,6.11,18.79
"420757 IOMERE",...,23.15,6.65,14.59
"420760 IPIRA",82.90,39.25,19.92,47.18
"420765 IPORA DO OESTE",68.99,49.49,13.54,42.78
"420768 IPUACU",...,66.39,48.03,56.68
"420770 IPUMIRIM",78.34,42.37,11.07,42.44
"420775 IRACEMINHA",75.57,46.57,21.75,49.54
"420780 IRANI",84.11,53.11,18.82,48.99
"420785 IRATI",...,43.33,27.66,35.68
"420790 IRINEOPOLIS",84.55,53.09,32.35,54.81
"420800 ITA",76.25,39.94,12.62,44.14
"420810 ITAIOPOLIS",88.11,57.89,31.86,60.92
"420820 ITAJAI",46.01,26.45,10.43,25.03
"420830 ITAPEMA",59.94,31.16,12.06,24.82
"420840 ITAPIRANGA",77.60,45.97,10.23,47.58
"420845 ITAPOA",74.89,49.28,19.16,36.51
"420850 ITUPORANGA",60.77,31.82,13.16,34.61
"420860 JABORA",81.20,42.42,14.35,44.81
"420870 JACINTO MACHADO",77.48,51.83,22.60,51.29
"420880 JAGUARUNA",76.87,35.16,13.92,42.94
"420890 JARAGUA DO SUL",33.58,15.57,5.78,15.45
"420895 JARDINOPOLIS",...,67.45,19.46,44.89
"420900 JOACABA",56.76,28.52,7.97,31.52
"420910 JOINVILLE",42.08,23.92,9.01,22.75
"420915 JOSE BOITEUX",75.69,49.46,28.90,50.08
"420917 JUPIA",...,52.83,35.26,44.00
"420920 LACERDOPOLIS",78.40,23.02,7.29,35.19
"420930 LAGES",66.47,39.43,24.53,43.09
"420940 LAGUNA",78.04,41.19,21.12,45.13
"420945 LAJEADO GRANDE",...,32.16,13.98,23.04
"420950 LAURENTINO",63.77,24.91,7.63,28.05
"420960 LAURO MULLER",81.63,38.21,14.80,44.42
"420970 LEBON REGIS",81.40,66.19,46.17,63.80
"420980 LEOBERTO LEAL",78.88,49.33,23.26,52.50
"420985 LINDOIA DO SUL",71.08,37.54,13.75,40.76
"420990 LONTRAS",71.93,32.72,11.27,35.29
"421000 LUIZ ALVES",54.15,18.42,8.52,23.26
"421003 LUZERNA",...,25.55,6.17,15.82
"421005 MACIEIRA",...,67.60,31.37,49.88
"421010 MAFRA",72.77,39.40,20.35,42.78
"421020 MAJOR GERCINO",86.77,40.40,22.67,50.51
"421030 MAJOR VIEIRA",87.77,61.60,42.60,61.72
"421040 MARACAJA",73.88,37.47,13.90,38.58
"421050 MARAVILHA",76.00,32.44,10.96,40.62
"421055 MAREMA",84.78,31.27,10.57,57.10
"421060 MASSARANDUBA",53.94,19.56,6.29,24.18
"421070 MATOS COSTA",87.47,69.48,45.86,69.96
"421080 MELEIRO",64.20,34.62,14.46,40.29
"421085 MIRIM DOCE",...,46.00,30.63,39.31
"421090 MODELO",81.99,44.66,10.08,56.12
"421100 MONDAI",86.23,44.38,13.49,52.94
"421105 MONTE CARLO",...,65.50,44.35,54.40
"421110 MONTE CASTELO",87.65,63.02,41.70,64.16
"421120 MORRO DA FUMACA",61.88,28.87,9.08,30.57
"421125 MORRO GRANDE",...,48.63,24.15,36.45
"421130 NAVEGANTES",57.94,38.86,18.00,32.20
"421140 NOVA ERECHIM",70.70,32.27,8.21,32.95
"421145 NOVA ITABERABA",...,54.14,24.51,39.10
"421150 NOVA TRENTO",60.21,23.37,9.17,28.48
"421160 NOVA VENEZA",59.98,20.74,8.04,27.15
"421165 NOVO HORIZONTE",...,49.09,18.81,34.86
"421170 ORLEANS",66.68,29.85,17.86,37.52
"421175 OTACILIO COSTA",69.51,40.18,18.58,41.64
"421180 OURO",64.54,23.43,10.32,26.64
"421185 OURO VERDE",...,54.16,36.64,45.54
"421187 PAIAL",...,51.25,22.77,38.10
"421189 PAINEL",...,44.83,42.11,43.47
"421190 PALHOCA",61.20,27.95,10.35,27.36
"421200 PALMA SOLA",86.32,60.16,30.41,58.73
"421205 PALMEIRA",...,54.47,38.22,45.84
"421210 PALMITOS",80.94,37.50,15.24,45.10
"421220 PAPANDUVA",87.02,62.55,31.43,59.24
"421223 PARAISO",...,60.02,23.53,43.22
"421225 PASSO DE TORRES",...,50.35,24.84,35.05
"421227 PASSOS MAIA",...,64.84,37.33,50.83
"421230 PAULO LOPES",82.07,37.95,18.97,44.29
"421240 PEDRAS GRANDES",77.05,32.04,12.62,40.60
"421250 PENHA",54.63,32.22,13.72,29.11
"421260 PERITIBA",59.82,32.34,15.40,35.67
"421270 PETROLANDIA",81.06,43.87,19.07,49.38
"421280 BALNEARIO PICARRAS",70.64,36.92,16.94,34.74
"421290 PINHALZINHO",65.99,41.57,10.15,34.91
"421300 PINHEIRO PRETO",63.60,39.04,8.31,34.12
"421310 PIRATUBA",76.54,41.13,15.23,42.23
"421315 PLANALTO ALEGRE",...,41.75,15.04,27.88
"421320 POMERODE",47.34,16.44,4.71,19.60
"421330 PONTE ALTA",78.99,63.67,36.84,59.70
"421335 PONTE ALTA DO NORTE",...,59.69,38.63,48.95
"421340 PONTE SERRADA",84.07,61.14,26.33,58.07
"421350 PORTO BELO",68.12,30.85,11.79,33.92
"421360 PORTO UNIAO",71.48,39.76,20.60,42.68
"421370 POUSO REDONDO",80.59,41.83,17.81,43.66
"421380 PRAIA GRANDE",75.19,49.54,25.74,50.02
"421390 PRESIDENTE CASTELLO BRANCO",66.02,32.38,9.10,33.90
"421400 PRESIDENTE GETULIO",67.44,22.60,7.00,29.26
"421410 PRESIDENTE NEREU",76.92,43.70,15.62,47.22
"421415 PRINCESA",...,59.34,22.08,40.28
"421420 QUILOMBO",80.90,48.21,17.40,55.03
"421430 RANCHO QUEIMADO",79.79,47.96,9.31,43.49
"421440 RIO DAS ANTAS",78.03,40.18,16.82,42.49
"421450 RIO DO CAMPO",78.85,45.09,20.87,48.37
"421460 RIO DO OESTE",70.35,29.16,14.06,37.39
"421470 RIO DOS CEDROS",63.61,29.26,6.09,31.33
"421480 RIO DO SUL",51.30,20.92,9.01,24.97
"421490 RIO FORTUNA",80.42,29.82,3.72,36.82
"421500 RIO NEGRINHO",67.88,38.04,20.85,39.26
"421505 RIO RUFINO",...,77.75,36.11,56.75
"421507 RIQUEZA",...,40.89,25.10,33.22
"421510 RODEIO",57.78,18.32,7.02,25.66
"421520 ROMELANDIA",89.35,60.03,21.40,62.04
"421530 SALETE",78.57,44.95,15.43,45.50
"421535 SALTINHO",...,54.49,45.23,49.99
"421540 SALTO VELOSO",73.03,31.41,15.66,37.99
"421545 SANGAO",...,30.64,11.45,19.84
"421550 SANTA CECILIA",78.25,61.69,36.24,57.09
"421555 SANTA HELENA",...,55.41,19.56,38.17
"421560 SANTA ROSA DE LIMA",82.12,36.82,4.19,39.75
"421565 SANTA ROSA DO SUL",66.75,43.62,17.66,41.65
"421567 SANTA TEREZINHA",...,69.55,47.74,58.60
"421568 SANTA TEREZINHA DO PROGRESSO",...,53.19,39.14,46.76
"421569 SANTIAGO DO SUL",...,70.46,21.08,47.56
"421570 SANTO AMARO DA IMPERATRIZ",70.58,26.76,8.80,30.99
"421575 SAO BERNARDINO",...,60.33,38.59,50.33
"421580 SAO BENTO DO SUL",56.61,25.98,15.60,29.88
"421590 SAO BONIFACIO",79.34,49.63,17.85,49.86
"421600 SAO CARLOS",74.62,32.73,12.78,39.50
"421605 SAO CRISTOVAO DO SUL",...,62.22,34.65,47.95
"421610 SAO DOMINGOS",86.87,46.16,20.94,53.37
"421620 SAO FRANCISCO DO SUL",66.24,37.26,18.79,37.84
"421625 SAO JOAO DO OESTE",...,51.25,7.20,28.63
"421630 SAO JOAO BATISTA",65.82,22.33,6.83,25.06
"421635 SAO JOAO DO ITAPERIU",...,44.54,10.45,26.72
"421640 SAO JOAO DO SUL",77.58,47.57,26.30,52.75
"421650 SAO JOAQUIM",76.49,52.77,31.88,52.87
"421660 SAO JOSE",43.12,18.58,8.46,20.96
"421670 SAO JOSE DO CEDRO",75.47,42.96,17.38,47.49
"421680 SAO JOSE DO CERRITO",85.52,65.59,47.65,67.01
"421690 SAO LOURENCO DO OESTE",79.06,39.52,14.77,45.07
"421700 SAO LUDGERO",56.29,26.23,7.66,24.98
"421710 SAO MARTINHO",77.39,36.08,7.07,40.29
"421715 SAO MIGUEL DA BOA VISTA",...,62.14,24.54,43.97
"421720 SAO MIGUEL DO OESTE",72.28,31.08,11.32,40.17
"421725 SAO PEDRO DE ALCANTARA",...,25.50,8.82,17.32
"421730 SAUDADES",76.83,39.99,7.97,40.99
"421740 SCHROEDER",36.84,20.84,4.64,16.38
"421750 SEARA",59.91,29.90,6.26,32.48
"421755 SERRA ALTA",79.70,38.06,7.75,43.89
"421760 SIDEROPOLIS",72.66,26.61,9.81,36.96
"421770 SOMBRIO",71.34,39.39,13.20,39.26
"421775 SUL BRASIL",...,70.96,21.65,47.67
"421780 TAIO",73.53,36.62,9.41,41.32
"421790 TANGARA",75.14,39.02,13.18,44.64
"421795 TIGRINHOS",...,68.35,25.64,47.76
"421800 TIJUCAS",59.45,33.88,15.52,32.74
"421810 TIMBE DO SUL",75.51,35.22,21.58,44.66
"421820 TIMBO",38.56,12.83,4.52,15.99
"421825 TIMBO GRANDE",88.73,72.55,47.10,66.70
"421830 TRES BARRAS",84.80,57.62,35.69,57.93
"421835 TREVISO",...,15.48,7.83,11.40
"421840 TREZE DE MAIO",75.58,27.46,7.27,34.16
"421850 TREZE TILIAS",69.51,37.66,11.99,34.28
"421860 TROMBUDO CENTRAL",70.15,33.90,10.44,40.96
"421870 TUBARAO",60.33,22.20,8.88,30.34
"421875 TUNAPOLIS",82.30,50.12,16.33,51.35
"421880 TURVO",61.81,25.66,8.50,32.42
"421885 UNIAO DO OESTE",77.13,42.08,12.75,54.12
"421890 URUBICI",80.53,52.04,28.17,53.96
"421895 URUPEMA",68.96,59.98,33.41,53.60
"421900 URUSSANGA",59.60,21.75,7.59,33.95
"421910 VARGEAO",72.39,42.79,24.83,44.66
"421915 VARGEM",...,55.98,48.79,52.56
"421917 VARGEM BONITA",...,46.48,26.58,36.77
"421920 VIDAL RAMOS",79.43,43.98,17.42,47.88
"421930 VIDEIRA",54.80,27.99,11.20,29.18
"421935 VITOR MEIRELES",81.82,49.02,39.52,57.95
"421940 WITMARSUM",81.58,47.17,14.92,46.97
"421950 XANXERE",67.74,39.94,18.48,40.59
"421960 XAVANTINA",66.02,46.44,12.21,42.69
"421970 XAXIM",77.73,38.22,18.09,41.71
"421985 ZORTEA",...,43.80,9.76,25.61
"430003 ACEGUA",...,...,37.06,37.06
"430005 AGUA SANTA",78.57,39.49,18.17,45.79
"430010 AGUDO",68.34,34.60,21.85,41.41
"430020 AJURICABA",74.42,38.01,14.63,46.76
"430030 ALECRIM",85.33,60.05,33.21,62.52
"430040 ALEGRETE",66.97,47.78,28.19,47.72
"430045 ALEGRIA",83.12,67.47,28.53,62.53
"430047 ALMIRANTE TAMANDARE DO SUL",...,...,15.40,15.40
"430050 ALPESTRE",91.24,69.80,29.48,68.52
"430055 ALTO ALEGRE",79.10,41.76,18.66,47.71
"430057 ALTO FELIZ",...,15.15,7.37,11.18
"430060 ALVORADA",65.26,40.78,25.30,41.54
"430063 AMARAL FERRADOR",77.46,48.32,35.68,53.30
"430064 AMETISTA DO SUL",...,58.33,39.28,48.88
"430066 ANDRE DA ROCHA",57.49,34.39,25.55,37.52
"430070 ANTA GORDA",67.26,13.94,7.85,30.35
"430080 ANTONIO PRADO",51.35,16.61,7.24,23.13
"430085 ARAMBARE",...,57.17,35.83,46.80
"430087 ARARICA",...,38.51,16.15,26.20
"430090 ARATIBA",76.48,48.31,13.18,50.94
"430100 ARROIO DO MEIO",60.64,18.98,6.87,29.19
"430105 ARROIO DO SAL",64.15,32.67,19.97,32.29
"430107 ARROIO DO PADRE",...,...,30.92,30.92
"430110 ARROIO DOS RATOS",77.45,46.56,28.45,49.54
"430120 ARROIO DO TIGRE",86.54,47.99,24.43,55.18
"430130 ARROIO GRANDE",77.14,54.09,39.85,56.84
"430140 ARVOREZINHA",71.90,29.49,20.26,42.61
"430150 AUGUSTO PESTANA",73.36,40.59,14.25,44.44
"430155 AUREA",84.23,55.93,19.21,60.66
"430160 BAGE",66.32,44.00,28.90,46.24
"430163 BALNEARIO PINHAL",...,45.44,31.90,37.34
"430165 BARAO",70.84,25.43,6.05,35.72
"430170 BARAO DE COTEGIPE",79.45,43.91,14.17,46.53
"430175 BARAO DO TRIUNFO",...,51.87,49.01,50.40
"430180 BARRACAO",84.09,64.51,36.49,62.77
"430185 BARRA DO GUARITA",...,67.47,24.67,45.74
"430187 BARRA DO QUARAI",...,58.35,57.75,58.04
"430190 BARRA DO RIBEIRO",69.32,44.46,36.22,49.62
"430192 BARRA DO RIO AZUL",...,55.09,19.87,39.11
"430195 BARRA FUNDA",...,40.50,8.75,24.15
"430200 BARROS CASSAL",83.59,60.68,34.27,60.90
"430205 BENJAMIN CONSTANT DO SUL",...,68.14,53.17,61.27
"430210 BENTO GONCALVES",39.32,14.32,6.74,18.44
"430215 BOA VISTA DAS MISSOES",...,47.41,35.97,41.79
"430220 BOA VISTA DO BURICA",80.82,36.96,8.51,45.45
"430222 BOA VISTA DO CADEADO",...,...,21.65,21.65
"430223 BOA VISTA DO INCRA",...,...,29.27,29.27
"430225 BOA VISTA DO SUL",...,18.39,8.14,13.32
"430230 BOM JESUS",78.96,54.80,35.61,58.96
"430235 BOM PRINCIPIO",49.85,18.04,8.09,22.07
"430237 BOM PROGRESSO",...,65.80,33.16,50.93
"430240 BOM RETIRO DO SUL",66.17,23.97,10.22,33.49
"430245 BOQUEIRAO DO LEAO",64.89,46.91,22.93,44.54
"430250 BOSSOROCA",82.02,66.38,43.20,64.59
"430258 BOZANO",...,...,8.61,8.61
"430260 BRAGA",89.43,67.23,40.32,67.17
"430265 BROCHIER",72.21,31.41,10.63,40.54
"430270 BUTIA",77.35,42.88,35.54,53.80
"430280 CACAPAVA DO SUL",73.31,47.35,30.25,50.29
"430290 CACEQUI",76.12,57.23,39.50,58.48
"430300 CACHOEIRA DO SUL",68.99,41.94,26.21,46.08
"430310 CACHOEIRINHA",51.82,27.28,15.34,29.61
"430320 CACIQUE DOBLE",82.92,53.16,38.60,59.39
"430330 CAIBATE",81.72,54.42,26.24,57.63
"430340 CAICARA",82.09,50.82,21.88,53.11
"430350 CAMAQUA",71.15,42.01,28.81,47.17
"430355 CAMARGO",61.78,30.00,11.01,33.72
"430360 CAMBARA DO SUL",78.17,49.29,23.79,50.92
"430367 CAMPESTRE DA SERRA",...,40.37,7.78,23.69
"430370 CAMPINA DAS MISSOES",85.69,56.42,21.48,57.31
